segment_id,vehicle,session_index,split,proxy_capacity_ah,soc_start,voltage_start,voltage_60,voltage_300,voltage_600,current_mean,tmax_mean,temperature_rise,cell_gap_mean,cell_gap_max
vehicle_018_session_01219,vehicle_018,1219,test,110.9185446802935,34.0,330.8,331.1,332.5,334.2,-49.80002000000002,30.0,0,0.026163934426229538,0.028999999999999915
vehicle_018_session_01220,vehicle_018,1220,test,114.67858055555551,42.4,336.3,336.8,338.9,342.8,-70.06394049180328,28.80327868852459,2,0.04091803278688524,0.04800000000000004
vehicle_018_session_01221,vehicle_018,1221,test,114.3652194622507,22.4,329.9,330.0,331.0,332.4,-69.80984409836066,33.0655737704918,1,0.02960655737704919,0.03100000000000014
vehicle_018_session_01222,vehicle_018,1222,test,115.21689990942029,53.6,343.0,343.9,347.4,351.4,-69.81312295081966,36.68852459016394,1,0.047393442622950775,0.051000000000000156
vehicle_018_session_01223,vehicle_018,1223,test,113.07293282585472,25.2,330.0,330.3,331.6,333.2,-69.82295770491803,34.60655737704918,1,0.030540983606557413,0.03300000000000036
vehicle_018_session_01224,vehicle_018,1224,test,115.53378805175038,56.8,345.5,346.4,349.85999999999996,353.6,-69.7409950819672,38.0,0,0.04726229508196721,0.052000000000000046
vehicle_018_session_01225,vehicle_018,1225,test,113.48056101851853,27.6,330.5,330.8,332.1,333.9,-70.08689098360657,31.59016393442623,1,0.031196721311475453,0.03400000000000025
vehicle_018_session_01226,vehicle_018,1226,test,115.2613107638889,57.6,346.8,347.5,350.8,354.7,-69.9868893442623,35.0,0,0.04590163934426227,0.051000000000000156
vehicle_018_session_01227,vehicle_018,1227,test,115.75827629697714,55.6,344.6,345.5,348.9,353.0,-69.99836295081967,35.0,0,0.049114754098360656,0.05400000000000027
vehicle_018_session_01228,vehicle_018,1228,test,115.80884764802646,51.600002,340.8,342.29999,346.5,351.0,-70.01842215789472,34.55263157894737,1,0.05019738552631578,0.05500019999999983
vehicle_018_session_01229,vehicle_018,1229,test,113.1038933464715,26.8,330.2,330.5,331.9,333.6,-70.10328606557377,33.22950819672131,1,0.030918032786885263,0.03300000000000036
vehicle_018_session_01230,vehicle_018,1230,test,118.16059143621865,55.600002,343.8,345.24999,349.3,353.5,-69.99605281578948,32.526315789473685,1,0.05025000394736843,0.05899999999999972
vehicle_018_session_01231,vehicle_018,1231,test,116.40065283662904,67.2,353.9,354.7,357.4,361.0,-59.944256721311476,35.885245901639344,1,0.03998360655737705,0.04100000000000037
vehicle_018_session_01232,vehicle_018,1232,test,119.29441530303029,75.6,359.1,359.6,361.4,363.8,-39.89835114754097,32.0,0,0.03239344262295078,0.03300000000000036
vehicle_018_session_01233,vehicle_018,1233,test,114.78334175925924,38.8,332.4,333.5,336.0,339.3,-70.77706573770492,32.98360655737705,2,0.03691803278688521,0.04300000000000015
vehicle_018_session_01234,vehicle_018,1234,test,119.66155703125001,69.2,355.7,356.4,359.7,363.9,-70.89507344262294,35.73770491803279,1,0.04349180327868849,0.04499999999999993
vehicle_018_session_01235,vehicle_018,1235,test,113.72226,52.0,340.2,340.7,343.5,346.3,-46.72624508196723,32.9344262295082,1,0.0442786885245902,0.04900000000000038
vehicle_018_session_01236,vehicle_018,1236,test,116.89795636792452,72.0,357.1,357.4,359.7,362.5,-47.58525819672133,34.0,0,0.03490163934426223,0.038000000000000256
vehicle_018_session_01237,vehicle_018,1237,test,113.13742348251029,30.0,331.7,332.1,333.3,335.3,-70.90818819672131,30.704918032786885,1,0.03221311475409836,0.0349999999999997
vehicle_018_session_01238,vehicle_018,1238,test,118.729902183845,62.8,350.8,351.8,354.9,358.9,-70.9918024590164,34.85245901639344,1,0.04391803278688529,0.04700000000000015
vehicle_018_session_01239,vehicle_018,1239,test,116.40120551010764,21.2,327.8,328.55,329.7,331.0,-59.928950789473696,35.973684210526315,1,0.027657894736842097,0.03200000000000003
vehicle_018_session_01240,vehicle_018,1240,test,117.18363672484163,6.4,320.2,322.45,324.95,327.2,-59.85921815789475,29.0,0,0.03422368421052629,0.03600000000000003
vehicle_018_session_01241,vehicle_018,1241,test,114.00714145531403,41.2,333.6,335.0,337.8,341.8,-69.9688493442623,27.934426229508198,2,0.04116393442622949,0.04899999999999993
vehicle_018_session_01242,vehicle_018,1242,test,117.6328253968254,68.8,356.6,357.4,360.7,364.7,-69.87705065573772,30.491803278688526,1,0.04470491803278686,0.04600000000000026
vehicle_018_session_01243,vehicle_018,1243,test,113.27138685897437,42.8,336.0,336.4,338.9,342.8,-70.23280032786886,29.21311475409836,2,0.042344262295081946,0.04900000000000038
vehicle_018_session_01244,vehicle_018,1244,test,117.06888645833334,68.8,355.8,356.6,359.9,363.9,-70.19017508196721,31.60655737704918,1,0.044032786885245916,0.04599999999999982
vehicle_018_session_01245,vehicle_018,1245,test,112.85690117026749,42.0,334.4,334.7,336.3,338.3,-45.23443967213115,32.049180327868854,1,0.03090163934426227,0.03599999999999959
vehicle_018_session_01246,vehicle_018,1246,test,114.97881864224141,23.6,328.6,329.6,331.0,332.5,-69.9262350819672,31.21311475409836,1,0.030672131147541033,0.03200000000000003
vehicle_018_session_01247,vehicle_018,1247,test,114.46537802706554,47.2,338.6,339.3,342.2,346.8,-69.89508852459016,33.83606557377049,1,0.047409836065573786,0.052999999999999936
vehicle_018_session_01248,vehicle_018,1248,test,114.89962720959596,24.4,330.2,330.5,331.7,333.3,-69.99836442622951,26.098360655737704,2,0.031081967213114774,0.03300000000000036
vehicle_018_session_01249,vehicle_018,1249,test,113.20449995431284,46.8,338.8,339.4,342.4,346.9,-69.99344475409838,28.950819672131146,2,0.04798360655737707,0.05300000000000038
vehicle_018_session_01250,vehicle_018,1250,test,117.87738345410631,51.6,338.2,339.9375,343.3,346.6,-45.04134333333334,21.96,1,0.046853333333333386,0.051000000000000156
vehicle_018_session_01251,vehicle_018,1251,test,116.80620094696975,59.6,348.2,348.9,351.6,354.7,-57.301646065573784,28.934426229508198,1,0.04201639344262296,0.04600000000000026
vehicle_018_session_01252,vehicle_018,1252,test,113.2634839248971,30.8,332.1,332.4,333.8,335.8,-70.2623113114754,28.83606557377049,2,0.03298360655737708,0.03600000000000003
vehicle_018_session_01253,vehicle_018,1253,test,116.81192713223795,63.2,351.8,352.5,355.7,359.7,-70.30820770491805,32.39344262295082,1,0.04473770491803282,0.04700000000000015
vehicle_018_session_01254,vehicle_018,1254,test,115.52170857796719,38.8,332.5,333.70000000000005,336.3,339.6,-69.85526763157895,27.80263157894737,1,0.03778947368421049,0.04400000000000004
vehicle_018_session_01255,vehicle_018,1255,test,114.79712756583696,18.4,327.1,328.25,329.9,331.3,-70.04667013333334,29.0,0,0.03299999999999998,0.040000000000000036
vehicle_018_session_01256,vehicle_018,1256,test,115.24509308862437,25.6,328.8,329.9,331.4,333.2,-69.83290118421051,28.86842105263158,1,0.030565789473684223,0.03200000000000003
vehicle_018_session_01257,vehicle_018,1257,test,113.40868208568739,7.2,323.9,324.4,326.1,327.8,-59.10656737704919,31.0,0,0.03236065573770488,0.0349999999999997
vehicle_018_session_01258,vehicle_018,1258,test,116.11004568142364,31.2,331.6,331.7,332.8,334.2,-59.10984606557378,32.278688524590166,1,0.027377049180327913,0.029999999999999805
vehicle_018_session_01259,vehicle_018,1259,test,118.30329529436155,57.2,345.2,345.8,348.8,352.2,-59.11968213114754,35.0,0,0.04360655737704918,0.04800000000000004
vehicle_018_session_01260,vehicle_018,1260,test,113.36601045800266,36.4,333.5,333.8,335.3,338.2,-70.31968622950819,33.442622950819676,1,0.03591803278688522,0.040999999999999925
vehicle_018_session_01261,vehicle_018,1261,test,118.16475716845878,70.0,356.4,357.2,360.5,364.7,-70.35246327868852,36.42622950819672,1,0.044295081967213094,0.045999999999999375
vehicle_018_session_01262,vehicle_018,1262,test,113.03456532921808,34.0,332.1,332.4,334.1,336.4,-70.17869901639344,35.31147540983606,1,0.03381967213114757,0.038000000000000256
vehicle_018_session_01263,vehicle_018,1263,test,117.32444794921877,66.4,353.5,354.3,357.4,361.4,-70.09017032786886,38.0,0,0.04327868852459016,0.04500000000000037
vehicle_018_session_01264,vehicle_018,1264,test,115.23020273919754,40.0,332.4,333.5,335.7,338.3,-59.931150163934426,35.40983606557377,1,0.03398360655737703,0.039000000000000146
vehicle_018_session_01265,vehicle_018,1265,test,116.0083470138889,62.0,349.4,350.0,352.7,355.8,-56.803285901639356,37.0,0,0.04081967213114756,0.04499999999999993
vehicle_018_session_01266,vehicle_018,1266,test,116.301300787728,63.6,351.1,351.9,355.2,359.3,-69.98360491803278,35.0,0,0.0451475409836066,0.04800000000000004
vehicle_018_session_01267,vehicle_018,1267,test,112.80998319243155,34.0,332.8,333.2,334.7,337.1,-70.5,38.114754098360656,2,0.034114754098360636,0.038000000000000256
vehicle_018_session_01268,vehicle_018,1268,test,115.39930530753968,61.6,349.9,350.7,353.9,357.8,-70.49672098360655,41.0,0,0.044377049180327886,0.04700000000000015
vehicle_018_session_01269,vehicle_018,1269,test,117.15648460891988,37.600002,332.1,332.9,335.19998,338.19998,-70.03947605263158,35.81578947368421,1,0.03648684210526313,0.0419997999999997
vehicle_018_session_01270,vehicle_018,1270,test,113.02532760642137,33.2,332.5,332.8,334.4,336.6,-70.40982704918032,32.91803278688525,2,0.03373770491803279,0.038000000000000256
vehicle_018_session_01271,vehicle_018,1271,test,117.46781769705605,50.0,336.6,338.0,341.1,344.6,-45.31579610526317,25.0,0,0.04305262105263158,0.04900010000000021
vehicle_018_session_01272,vehicle_018,1272,test,115.40240581597224,37.2,331.9,333.3,335.5,338.6,-70.49836049180328,26.57377049180328,1,0.03688524590163932,0.041999999999999815
vehicle_018_session_01273,vehicle_018,1273,test,116.87049508477634,60.0,349.1,349.9,353.2,357.2,-70.50327901639345,29.098360655737704,1,0.04632786885245904,0.050000000000000266
vehicle_018_session_01274,vehicle_018,1274,test,115.07967815563727,63.2,351.6,352.2,355.5,359.4,-69.70328901639343,27.229508196721312,1,0.04381967213114756,0.04600000000000026
vehicle_018_session_01275,vehicle_018,1275,test,115.84739439907874,18.0,326.9,328.3,329.9,331.4,-70.63685289473685,27.81578947368421,1,0.032526315789473695,0.039000000000000146
vehicle_018_session_01276,vehicle_018,1276,test,115.28507643956459,18.8,327.1,328.3,329.9,331.3,-70.32134066666667,31.973333333333333,2,0.03321333333333335,0.040000000000000036
vehicle_018_session_01277,vehicle_018,1277,test,117.01493108322401,43.2,334.1,335.4,338.4,342.7,-70.0328977631579,33.69736842105263,1,0.04339473684210526,0.052999999999999936
vehicle_018_session_01278,vehicle_018,1278,test,114.71556276860588,26.8,328.9,330.2,331.7,333.5,-70.00263302631579,33.26315789473684,1,0.03072368421052635,0.03300000000000036
vehicle_018_session_01279,vehicle_018,1279,test,113.09995345464131,36.8,333.3,333.8,335.7,338.8,-73.95737983606557,36.42622950819672,1,0.038803278688524546,0.04499999999999993
vehicle_018_session_01280,vehicle_018,1280,test,110.3964531349206,56.4,343.3,345.25,347.75,350.5,-44.76579894736842,38.0,0,0.04134210526315791,0.04600000000000026
vehicle_018_session_01281,vehicle_018,1281,test,115.97168477564098,60.4,348.0,349.3,352.8,356.9,-70.89180098360654,37.49180327868852,1,0.04650819672131145,0.052000000000000046
vehicle_018_session_01282,vehicle_018,1282,test,114.29304377931096,24.8,328.3,329.2,330.5,332.1,-59.976316578947355,33.63157894736842,1,0.027236842105263198,0.02900000000000036
vehicle_018_session_01283,vehicle_018,1283,test,115.26299884259262,17.2,327.2,327.5,328.3,329.1,-46.00327901639343,34.0,0,0.024098360655737724,0.028000000000000025
vehicle_018_session_01284,vehicle_018,1284,test,116.84094688786014,70.0,355.3,355.8,358.0,360.7,-45.100010000000005,37.0,0,0.035901639344262284,0.037000000000000366
vehicle_018_session_01285,vehicle_018,1285,test,116.51726465179968,56.8,343.3,344.7,347.5,350.3,-44.81149262295084,32.0,0,0.043819672131147534,0.050000000000000266
vehicle_018_session_01286,vehicle_018,1286,test,113.34821701388893,24.8,330.5,330.8,331.7,333.3,-69.98197016393443,29.950819672131146,2,0.030459016393442652,0.03200000000000003
vehicle_018_session_01287,vehicle_018,1287,test,117.50905827294685,58.4,346.9,347.8,351.1,355.0,-69.88852459016394,34.0,0,0.04654098360655735,0.05099999999999971
vehicle_018_session_01288,vehicle_018,1288,test,115.625,66.8,353.0,353.6,355.7,358.2,-45.0,34.24590163934426,1,0.03631147540983609,0.038000000000000256
vehicle_018_session_01289,vehicle_018,1289,test,116.73609103764092,42.4,332.4,335.1,338.1,342.2,-69.55526355263157,28.355263157894736,1,0.04210526315789473,0.051000000000000156
vehicle_018_session_01290,vehicle_018,1290,test,115.99885345568785,30.4,329.6,330.59999,332.19998,333.9,-60.80263781578948,26.894736842105264,1,0.029684211842105304,0.03200010000000031
vehicle_018_session_01291,vehicle_018,1291,test,115.99761082826157,26.4,329.1,330.3,331.9,333.6,-70.03867066666668,23.506666666666668,1,0.030973333333333374,0.03300000000000036
vehicle_018_session_01292,vehicle_018,1292,test,115.35164123041311,13.6,324.9,326.20000000000005,328.6,330.2,-70.00394815789473,29.157894736842106,1,0.03631578947368419,0.04300000000000015
vehicle_018_session_01293,vehicle_018,1293,test,116.1189634856631,54.0,343.5,344.1,347.1,350.5,-57.70656278688524,38.31147540983606,1,0.046081967213114694,0.05099999999999971
vehicle_018_session_01294,vehicle_018,1294,test,114.52083521825395,19.2,327.7,328.5,329.9,331.3,-69.96393475409836,34.704918032786885,1,0.03280327868852459,0.040000000000000036
vehicle_018_session_01295,vehicle_018,1295,test,114.13585368923616,47.6,338.6,339.3,342.2,346.8,-69.95901819672132,37.73770491803279,1,0.0479016393442623,0.05400000000000027
vehicle_018_session_01296,vehicle_018,1296,test,117.21670652173908,62.8,351.3,352.1,355.2,359.3,-69.73771868852458,38.0,0,0.045950819672131174,0.04800000000000004
vehicle_018_session_01297,vehicle_018,1297,test,115.80837575954862,46.4,336.1,337.4,340.5,345.0,-68.26393262295082,37.377049180327866,1,0.04609836065573771,0.05400000000000027
vehicle_018_session_01298,vehicle_018,1298,test,117.79838335687387,72.0,358.2,359.1,362.4,366.6,-69.85738114754099,39.0,0,0.04426229508196724,0.04600000000000026
vehicle_018_session_01299,vehicle_018,1299,test,113.81674421296294,30.8,330.2,330.3,331.1,332.4,-45.55902098360656,37.0,0,0.023508196721311537,0.025000000000000355
vehicle_018_session_01300,vehicle_018,1300,test,116.19337797333974,56.0,343.3,345.2,348.70000000000005,352.4,-60.09869144736842,34.0,0,0.04800000000000001,0.05699999999999994
vehicle_018_session_01301,vehicle_018,1301,test,114.17144101562499,19.6,328.9,329.1,330.2,331.4,-69.95737672131148,28.78688524590164,1,0.029852459016393447,0.03300000000000036
vehicle_018_session_01302,vehicle_018,1302,test,117.55032588566829,51.6,340.3,341.1,344.4,348.8,-69.93934540983606,32.721311475409834,1,0.04814754098360659,0.052999999999999936
vehicle_018_session_01303,vehicle_018,1303,test,117.39704034722222,43.6,332.5,333.0,334.1,335.5,-25.20132592105263,30.31578947368421,1,0.023618421052631608,0.026000000000000245
vehicle_018_session_01304,vehicle_018,1304,test,116.11896415770612,64.0,351.8,352.4,354.9,358.2,-56.795088032786886,35.50819672131148,1,0.04003278688524594,0.042999999999999705
vehicle_018_session_01305,vehicle_018,1305,test,112.00581896879758,25.2,328.9,330.0,331.6,333.3,-69.65738704918031,32.34426229508197,1,0.031065573770491853,0.03299999999999992
vehicle_018_session_01306,vehicle_018,1306,test,112.67885949391174,54.4,344.3,345.2,348.6,352.7,-69.64263295081969,35.60655737704918,1,0.050163934426229496,0.05400000000000027
vehicle_018_session_01307,vehicle_018,1307,test,115.66024372927032,64.0,352.7,353.5,356.8,360.8,-70.03442901639343,36.98360655737705,1,0.04431147540983609,0.04700000000000015
vehicle_018_session_01308,vehicle_018,1308,test,115.6633040832727,6.0,322.1,323.25,325.9,328.3,-69.21711723684209,35.0,0,0.036460526315789436,0.0389999999999997
vehicle_018_session_01309,vehicle_018,1309,test,114.66932810782967,20.0,327.4,328.6,330.2375,331.7,-70.70134519999999,34.64,1,0.030413333333333334,0.03500000000000014
vehicle_018_session_01310,vehicle_018,1310,test,113.8407545770202,23.6,330.3,330.7,331.6,333.3,-73.99836245901639,34.65573770491803,1,0.03093442622950822,0.03300000000000036
vehicle_018_session_01311,vehicle_018,1311,test,114.99594642857143,58.8,348.0,348.9,352.4,356.4,-73.96885360655737,38.9344262295082,1,0.04352459016393443,0.04800000000000004
vehicle_018_session_01312,vehicle_018,1312,test,112.76391493055557,44.8,335.8,335.5,337.5,339.7,-42.88853459016394,40.08196721311475,1,0.029163934426229433,0.03400000000000025
vehicle_018_session_01313,vehicle_018,1313,test,118.05555909645913,61.2,347.4,349.0,352.2,355.7,-59.99079144736842,33.0,0,0.039013157894736854,0.04400000000000004
vehicle_018_session_01314,vehicle_018,1314,test,114.15485139225999,37.2,331.6,332.6,334.6,337.1,-59.78948486842105,37.38157894736842,1,0.030592105263157886,0.03399999999999981
vehicle_018_session_01315,vehicle_018,1315,test,113.43490218815514,40.8,333.9,334.1,335.3,337.1,-45.07541737704919,37.0,0,0.026639344262295053,0.029999999999999805
vehicle_018_session_01316,vehicle_018,1316,test,113.70260596955129,17.6,326.4,326.9,328.0,328.9,-46.05902196721311,36.0,0,0.026786885245901615,0.03400000000000025
vehicle_018_session_01317,vehicle_018,1317,test,115.05253266630116,23.2,329.6,329.7,330.8,332.1,-69.95245426229508,37.0,0,0.029524590163934435,0.03200000000000003
vehicle_018_session_01318,vehicle_018,1318,test,118.52313935185184,54.0,341.3,342.1,345.5,349.7,-69.94261721311474,40.032786885245905,1,0.045737704918032786,0.04900000000000038
vehicle_018_session_01319,vehicle_018,1319,test,113.34831059368187,60.8,347.2,348.2,350.5,353.2,-44.993441967213116,38.0,0,0.035639344262295064,0.040000000000000036
vehicle_018_session_01320,vehicle_018,1320,test,115.22518459595958,40.8,331.3,333.4,335.1,337.2,-44.56842131578948,33.25,1,0.027289473684210537,0.03200000000000003
vehicle_018_session_01321,vehicle_018,1321,test,114.03523720238097,10.8,323.6,324.4,326.7,328.6,-60.18689524590164,38.0,0,0.032770491803278665,0.03500000000000014
vehicle_018_session_01322,vehicle_018,1322,test,112.73370480599648,38.8,334.2,334.6,336.1,338.5,-60.173780491803285,40.0,0,0.03118032786885244,0.0349999999999997
vehicle_018_session_01323,vehicle_018,1323,test,116.11553957231038,64.0,351.4,352.1,354.9,358.2,-60.18525590163935,42.0,0,0.03737704918032793,0.039000000000000146
vehicle_018_session_01324,vehicle_018,1324,test,112.46260630341881,26.8,330.7,330.8,331.7,333.3,-60.49344196721311,38.295081967213115,1,0.027196721311475422,0.028999999999999915
vehicle_018_session_01325,vehicle_018,1325,test,114.1811828358209,52.8,342.5,343.5,346.4,350.2,-60.50327901639345,41.0,0,0.04414754098360656,0.04700000000000015
vehicle_018_session_01326,vehicle_018,1326,test,113.38058960262349,15.6,327.7,328.2,329.2,330.5,-69.98524442622951,39.0,0,0.03111475409836067,0.03600000000000003
vehicle_018_session_01327,vehicle_018,1327,test,114.51437802579363,44.4,336.8,337.2,339.6,343.3,-69.95245426229508,41.459016393442624,1,0.03880327868852459,0.04600000000000026
vehicle_018_session_01328,vehicle_018,1328,test,120.68977029914531,72.4,357.8,358.6,361.9,366.1,-70.0,43.81967213114754,1,0.04078688524590166,0.04299999999999926
vehicle_018_session_01329,vehicle_018,1329,test,114.51286131840799,35.6,331.6,332.4,334.4,337.1,-69.96721704918033,36.967213114754095,1,0.03345901639344262,0.03799999999999981
vehicle_018_session_01330,vehicle_018,1330,test,116.88590522875822,76.4,360.2,362.8,366.3,370.7,-69.2557431147541,40.0,0,0.04113114754098355,0.04300000000000015
vehicle_018_session_01331,vehicle_018,1331,test,113.9242507861635,46.0,336.6,337.1,337.7,341.3,-48.51638606557376,34.0,0,0.033868852459016385,0.040000000000000036
vehicle_018_session_01332,vehicle_018,1332,test,114.80199579843668,10.0,322.8,324.15,327.0,329.1,-69.79869578947368,34.276315789473685,1,0.03502631578947368,0.03799999999999981
vehicle_018_session_01333,vehicle_018,1333,test,114.79344832862527,24.8,328.9,329.7,331.1,332.8,-70.64591147540982,37.131147540983605,1,0.0302786885245902,0.03200000000000003
vehicle_018_session_01334,vehicle_018,1334,test,114.31350823412699,48.8,339.3,339.9,343.2,347.7,-70.68689524590165,39.63934426229508,1,0.04619672131147541,0.05099999999999971
vehicle_018_session_01335,vehicle_018,1335,test,114.56109179131057,28.4,331.3,331.6,332.8,334.6,-70.70000999999998,39.868852459016395,2,0.03070491803278691,0.03299999999999992
vehicle_018_session_01336,vehicle_018,1336,test,117.304185,60.0,348.3,349.3,352.5,356.4,-70.70164950819671,43.0,0,0.04255737704918033,0.04599999999999982
vehicle_018_session_01337,vehicle_018,1337,test,111.50882175925928,31.6,331.9,332.1,333.3,335.0,-60.899990655737696,34.32786885245902,1,0.02818032786885249,0.030999999999999694
vehicle_018_session_01338,vehicle_018,1338,test,114.83690561868686,58.0,346.8,347.4,350.3,353.9,-60.90654803278688,37.16393442622951,1,0.0408524590163934,0.04499999999999993
vehicle_018_session_01339,vehicle_018,1339,test,113.86156628787882,28.8,331.0,331.1,332.2,333.6,-59.8000186885246,40.459016393442624,1,0.027081967213114778,0.028999999999999915
vehicle_018_session_01340,vehicle_018,1340,test,113.85840982744116,55.2,344.1,344.9,347.7,351.4,-59.77050885245903,43.16393442622951,1,0.043360655737704916,0.04700000000000015
vehicle_018_session_01341,vehicle_018,1341,test,115.37296141975308,63.6,351.6,352.2,355.2,358.6,-60.62132147540984,42.0,0,0.03906557377049185,0.04200000000000026
vehicle_018_session_01342,vehicle_018,1342,test,114.68006967241865,45.2,335.2,336.75,340.2,344.7,-70.02667066666667,38.13333333333333,2,0.043359999999999996,0.052000000000000046
vehicle_018_session_01343,vehicle_018,1343,test,113.74567031250002,20.4,329.1,329.4,330.5,331.7,-70.08033377049179,37.131147540983605,1,0.030311475409836097,0.03400000000000025
vehicle_018_session_01344,vehicle_018,1344,test,114.81158453703705,52.8,341.4,342.2,345.8,350.0,-70.06558032786887,40.721311475409834,1,0.04681967213114756,0.050000000000000266
vehicle_018_session_01345,vehicle_018,1345,test,112.89537916666667,28.4,331.0,331.1,332.5,334.4,-70.10492540983607,40.31147540983606,1,0.03050819672131151,0.03200000000000003
vehicle_018_session_01346,vehicle_018,1346,test,113.37484045815299,23.6,330.0,330.3,331.3,332.8,-70.2459162295082,38.68852459016394,1,0.029524590163934435,0.03100000000000014
vehicle_018_session_01347,vehicle_018,1347,test,115.3071131403319,54.4,343.6,344.6,348.0,352.1,-70.22460262295081,42.34426229508197,1,0.04547540983606558,0.04900000000000038
vehicle_018_session_01348,vehicle_018,1348,test,113.17053429783948,42.4,336.3,336.8,339.3,343.2,-74.09836786885248,37.32786885245902,1,0.04136065573770489,0.04899999999999993
vehicle_018_session_01349,vehicle_018,1349,test,113.42433927819869,45.2,336.4,336.9,339.1,342.7,-59.86885180327869,38.459016393442624,1,0.037852459016393385,0.04499999999999993
vehicle_018_session_01350,vehicle_018,1350,test,119.0854399801587,72.0,357.4,358.0,360.8,364.4,-59.95245426229507,40.0,0,0.03796721311475406,0.040000000000000036
vehicle_018_session_01351,vehicle_018,1351,test,114.00531392973856,42.4,334.4,334.9,336.9,339.9,-60.03442967213115,38.0,0,0.034639344262295035,0.040999999999999925
vehicle_018_session_01352,vehicle_018,1352,test,117.07061186342592,69.6,355.5,356.1,358.9,362.5,-60.01639508196722,39.01639344262295,1,0.03844262295081963,0.040000000000000036
vehicle_018_session_01353,vehicle_018,1353,test,113.92567633442272,45.2,336.8,337.2,339.1,342.1,-50.100010000000005,37.59016393442623,1,0.035065573770491736,0.041999999999999815
vehicle_018_session_01354,vehicle_018,1354,test,113.79695002777777,21.6,328.0,329.1,330.52,332.1,-69.90819803278687,33.78688524590164,1,0.03009836065573774,0.03300000000000036
vehicle_018_session_01355,vehicle_018,1355,test,113.27652550505056,51.6,341.4,342.2,345.8,350.2,-69.81476049180328,37.50819672131148,1,0.047032786885245884,0.051000000000000156
vehicle_018_session_01356,vehicle_018,1356,test,118.43882560272537,73.6,359.3,360.2,363.6,367.8,-69.81312344262295,39.0,0,0.041196721311475455,0.04300000000000015
vehicle_018_session_01357,vehicle_018,1357,test,114.66669208333333,59.2,347.1,347.7,349.9,352.5,-45.100010000000005,34.0655737704918,1,0.03647540983606553,0.040000000000000036
vehicle_018_session_01358,vehicle_018,1358,test,117.19972439102565,45.6,333.6,334.1,335.4,336.8,-26.102641578947374,35.0,0,0.024302631578947364,0.028000000000000025
vehicle_018_session_01359,vehicle_018,1359,test,114.11383607253086,52.0,337.4,338.2,340.2,342.5,-29.08158578947369,36.0,0,0.03618421052631579,0.040000000000000036
vehicle_018_session_01360,vehicle_018,1360,test,115.5220222832723,24.8,327.4,327.75,328.4,328.9,-26.100010000000005,34.0,0,0.015333333333333355,0.017000000000000348
vehicle_018_session_01361,vehicle_018,1361,test,115.59003938828872,31.6,328.6,329.2,330.0,331.0,-29.20267386666667,40.0,0,0.01774666666666666,0.019000000000000128
vehicle_018_session_01362,vehicle_018,1362,test,112.14080693247126,31.2,330.7,331.6,333.3,335.5,-70.32295393442624,29.524590163934427,1,0.0317377049180328,0.0349999999999997
vehicle_018_session_01363,vehicle_018,1363,test,114.89004892272082,54.4,343.9,344.9,348.5,352.7,-70.5,32.42622950819672,1,0.04747540983606558,0.052000000000000046
vehicle_018_session_01364,vehicle_018,1364,test,113.30889778951486,37.6,333.3,333.6,335.0,337.4,-60.326241639344275,35.50819672131148,1,0.03155737704918034,0.03500000000000014
vehicle_018_session_01365,vehicle_018,1365,test,116.29647927350427,66.4,352.7,353.3,356.1,359.4,-60.355741639344274,38.0,0,0.03909836065573773,0.040000000000000036
vehicle_018_session_01366,vehicle_018,1366,test,115.7182223173516,52.4,341.3,342.1,345.8,350.2,-69.939338852459,32.131147540983605,2,0.04913114754098361,0.052999999999999936
vehicle_018_session_01367,vehicle_018,1367,test,114.42454997376542,24.4,328.5,328.9,330.3,331.69998,-61.20922031578946,32.73684210526316,1,0.027315784210526342,0.030999800000000022
vehicle_018_session_01368,vehicle_018,1368,test,115.60204797008548,59.2,345.8,346.8,349.7,353.3,-60.08197540983607,35.0655737704918,1,0.04345901639344259,0.050000000000000266
vehicle_018_session_01369,vehicle_018,1369,test,113.15047555604119,17.2,325.5,326.6,328.5,329.7,-59.89605434210526,34.93421052631579,1,0.03349999999999999,0.040999999999999925
vehicle_018_session_01370,vehicle_018,1370,test,116.20497814583337,37.6,331.4,332.6,334.7,337.4,-69.98684171052632,36.9078947368421,1,0.03453947368421054,0.039000000000000146
vehicle_018_session_01371,vehicle_018,1371,test,117.39956642246645,61.2,346.8,348.24999,352.0,356.1,-69.93420657894738,37.05263157894737,1,0.04530262894736839,0.05100009999999999
vehicle_018_session_01372,vehicle_018,1372,test,113.54651024085797,41.6,334.1,334.7,336.8,339.9,-69.83279131147542,37.34426229508197,1,0.037377049180327845,0.04300000000000015
vehicle_018_session_01373,vehicle_018,1373,test,113.36090716911764,40.8,334.1,334.4,336.0,338.3,-60.0,35.377049180327866,1,0.0323770491803278,0.03600000000000003
vehicle_018_session_01374,vehicle_018,1374,test,117.32368088107643,68.4,353.3,353.9,356.8,360.0,-60.01639508196722,38.0,0,0.03829508196721311,0.040000000000000036
vehicle_018_session_01375,vehicle_018,1375,test,115.40424803067998,61.2,347.1,347.7,350.8,354.3,-60.17541983606558,38.0,0,0.041409836065573746,0.04600000000000026
vehicle_018_session_01376,vehicle_018,1376,test,117.05349535283393,58.0,343.9,345.9,349.79999999999995,353.9,-70.00658407894737,37.94736842105263,1,0.04806578947368421,0.05699999999999994
